,link,title,canal_nome,canal_link,view_counts,video_date,like,dislike
0,https://www.youtube.com/watch?v=-0WQnwNFqJM,AI learns to Speedrun QWOP using Machine Learning,Wesley Liao,https://www.youtube.com/channel/UCair-JZ6XmtJkoxavzohtIA,226613.0,25 de fev. de 2021,"2.729 marcações ""Gostei""","33 marcações ""Não gostei"""
1,https://www.youtube.com/watch?v=-5hEYRt8JE0,How to Become A Machine Learning Engineer | How To Learn Machine Learning | Simplilearn,#MachineLearningAlgorithms,https://www.youtube.com/hashtag/machinelearningalgorithms,53263.0,3 de set. de 2018,"1.407 marcações ""Gostei""","27 marcações ""Não gostei"""
2,https://www.youtube.com/watch?v=-6RqxhNO2yY,Python For Data Science Full Course - 9 Hours | Data Science With Python | Python Training | Edureka,#edureka,https://www.youtube.com/hashtag/edureka,142715.0,15 de mar. de 2020,"3.990 marcações ""Gostei""","57 marcações ""Não gostei"""
3,https://www.youtube.com/watch?v=-AkBfBWr_Gw,Can You Become a Data Scientist?,#data,https://www.youtube.com/hashtag/data,776910.0,14 de ago. de 2018,"12.316 marcações ""Gostei""","431 marcações ""Não gostei"""
4,https://www.youtube.com/watch?v=-DDrE6T0ct4,Binary Image Classification with CNN (Deep Learning) on Kaggle Dogs vs Cats Dataset,#download,https://www.youtube.com/hashtag/download,2290.0,23 de mar. de 2020,"66 marcações ""Gostei""","Sem marcações ""Não gostei"""
5,https://www.youtube.com/watch?v=-DEL6SVRPw0,Machine Learning In 5 Minutes | Machine Learning Introduction |What Is Machine Learning |Simplilearn,#MachineLearning,https://www.youtube.com/hashtag/machinelearning,204643.0,19 de fev. de 2019,"556 marcações ""Gostei""","14 marcações ""Não gostei"""
6,https://www.youtube.com/watch?v=-D_5towHpV0,Advantages and Disadvantages of Data Science? Is Data Science Worth It?,Code Wrestling,https://www.youtube.com/channel/UCjrKUQsHa_72rMPPOZXpgkQ,2373.0,3 de dez. de 2019,"67 marcações ""Gostei""","Sem marcações ""Não gostei"""
7,https://www.youtube.com/watch?v=-E4h-Hf9GDs,Berapa Gaji Data Scientist? | #DataScienceInsight,#DataScienceInsight,https://www.youtube.com/hashtag/datascienceinsight,11215.0,,"206 marcações ""Gostei""","5 marcações ""Não gostei"""
8,https://www.youtube.com/watch?v=-ETQ97mXXF0,Data Science Full Course - Learn Data Science in 10 Hours | Data Science For Beginners | Edureka,edureka!,https://www.youtube.com/channel/UCkw4JCwteGrDHIsyIIKo4tQ,1221589.0,18 de ago. de 2019,"28.452 marcações ""Gostei""","360 marcações ""Não gostei"""
9,https://www.youtube.com/watch?v=-F-U3pVTVvs,Data Science - Machine Learning - Interview Questions on Python & R language- Real Time - TechTablet,Varun Rao - Tech Tablet,https://www.youtube.com/channel/UCDdVr25EMtqO3jgsDPSdY-A,88.0,12 de mar. de 2021,"3 marcações ""Gostei""","Sem marcações ""Não gostei"""
10,https://www.youtube.com/watch?v=-G5-kHF57OU,Apa itu Machine Learning? Inilah cara mudah memahami Machine Learning,The W Channel,https://www.youtube.com/channel/UCEZ0-BMfWrNF0ibSw8Q-mlA,16461.0,17 de mar. de 2019,"370 marcações ""Gostei""","7 marcações ""Não gostei"""
11,https://www.youtube.com/watch?v=-Lazy3r6FKk,"My 5 favourite Coursera Courses for Python, Data Science and Machine Learning",Python Programmer,https://www.youtube.com/channel/UC68KSmHePPePCjW4v57VPQg,227897.0,9 de ago. de 2018,"6.354 marcações ""Gostei""","117 marcações ""Não gostei"""
12,https://www.youtube.com/watch?v=-MKZyy6oyss,Por que devo aprender Data Science?,Let's Code,https://www.youtube.com/channel/UCLsThfULvRqd47evoMVxhRQ,268.0,10 de mar. de 2021,"6 marcações ""Gostei""","Sem marcações ""Não gostei"""
13,https://www.youtube.com/watch?v=-NJ9frfAWRo,A.I. Learns to play Snake using Deep Q Learning,Code Bullet,https://www.youtube.com/channel/UC0e3QhIYukixgh5VVpKHH9Q,2992391.0,,"131.532 marcações ""Gostei""","2.139 marcações ""Não gostei"""
14,https://www.youtube.com/watch?v=-SgkLEuhfbg,Introduction to Deep Learning: Machine Learning vs. Deep Learning,MATLAB,https://www.youtube.com/channel/UCgdHSFcXvkN6O3NXvif0-pA,236636.0,4 de abr. de 2017,"2.451 marcações ""Gostei""","77 marcações ""Não gostei"""
15,https://www.youtube.com/watch?v=-TDEqBjtRbs,"My Journey Into Data Science"" with Usha Rengaraju | India's First Woman Kaggle Grandmaster",Analytics India Magazine,https://www.youtube.com/channel/UCAlwrsgeJavG1vw9qSFOUmA,6167.0,,"106 marcações ""Gostei""","2 marcações ""Não gostei"""
16,https://www.youtube.com/watch?v=-YuWoTOmmKY,Lec 32 : Introduction to Machine Learning - III,NPTEL IIT Guwahati,https://www.youtube.com/channel/UCCDzHkpuIuD1ZC0wsCXUuPQ,16.0,11 de mar. de 2021,"Nenhuma marcação ""Gostei""","Sem marcações ""Não gostei"""
17,https://www.youtube.com/watch?v=-_W667FT7sg,Free Kaggle Competition Certificate |How to Use Kaggle?Machine Learning| Data Science | Free Courses,INDIA,https://www.youtube.com/results?search_query=India&sp=EiG4AQHCARtDaElKa2JlU2FfQmZZekFScGhOQ2hhRlBqTmM%253D,337.0,9 de jun. de 2020,"10 marcações ""Gostei""","Sem marcações ""Não gostei"""
18,https://www.youtube.com/watch?v=-boCMDouF2g,MIT 6.S191 | Deep Learning New Frontiers,Alexander Amini,https://www.youtube.com/channel/UCtslD4DGH6PKyG_1gFAX7sg,17826.0,,"472 marcações ""Gostei""","5 marcações ""Não gostei"""
19,https://www.youtube.com/watch?v=-daMfdwpmAg,Reinforcement Learning | Reinforcement Learning In Python | Machine Learning Tutorial | Simplilearn,#ReinforcementLearning,https://www.youtube.com/hashtag/reinforcementlearning,2256.0,15 de jan. de 2021,"70 marcações ""Gostei""","Sem marcações ""Não gostei"""
20,https://www.youtube.com/watch?v=-eU2z8xWpEs,"Addison Howard, Maggie Demkin, Phil Culliton | Kaggle Team | CTDS.Show #79",#Kaggle,https://www.youtube.com/hashtag/kaggle,539.0,Estreou em 2 de jul. de 2020,"15 marcações ""Gostei""","Sem marcações ""Não gostei"""
21,https://www.youtube.com/watch?v=-mpDJdwLnGA,#WhiteboardFriday: Understanding & Fulfilling Search Intent,#WhiteboardFriday,https://www.youtube.com/hashtag/whiteboardfriday,802.0,22 de fev. de 2021,"46 marcações ""Gostei""","Sem marcações ""Não gostei"""
22,https://www.youtube.com/watch?v=-nH4OSyjwSI,Best NLP competitions on Kaggle (to learn from),#NLP,https://www.youtube.com/hashtag/nlp,10338.0,13 de dez. de 2020,"584 marcações ""Gostei""","6 marcações ""Não gostei"""
23,https://www.youtube.com/watch?v=-rn0Uw9KCUA,Is Data Science A Hype Or Overrated? Sharing A Conversation With An Old Friend,Krish Naik,https://www.youtube.com/channel/UCNU_lfiiWBdtULKOw6X0Dig,24736.0,2 de jan. de 2021,"928 marcações ""Gostei""","51 marcações ""Não gostei"""
24,https://www.youtube.com/watch?v=-w8RYCF3jOw,Should You Learn JavaScript in 2021? (for Data Science),RichardOnData,https://www.youtube.com/channel/UCKPyg5gsnt6h0aA8EBw3i6A,1491.0,8 de jan. de 2021,"119 marcações ""Gostei""","2 marcações ""Não gostei"""
25,https://www.youtube.com/watch?v=-wcutSQGhhw,Guidelines To Prepare Resume For Data Scientist Role,Krish Naik,https://www.youtube.com/channel/UCNU_lfiiWBdtULKOw6X0Dig,18741.0,2 de set. de 2019,"695 marcações ""Gostei""","13 marcações ""Não gostei"""
26,https://www.youtube.com/watch?v=00wOf3xEQD4,DHL Data Analytics,DHL,https://www.youtube.com/channel/UCfsBLXEWNtr26TM2LLpKbGQ,28970.0,20 de jul. de 2017,"201 marcações ""Gostei""","7 marcações ""Não gostei"""
27,https://www.youtube.com/watch?v=00xLZuxTzQc,What are the different roles in data science?,Raj Ramesh,https://www.youtube.com/channel/UCbojg-FJgI1L6iLWUzgcsww,19855.0,1 de dez. de 2018,"742 marcações ""Gostei""","2 marcações ""Não gostei"""
28,https://www.youtube.com/watch?v=09S4h9Nce94,The Netflix Data Scientist Interview,Data Science Jay,https://www.youtube.com/channel/UCcQx1UnmorvmSEZef4X7-6g,2712.0,Estreou em 30 de jun. de 2020,"72 marcações ""Gostei""","2 marcações ""Não gostei"""
29,https://www.youtube.com/watch?v=09hTTPYV3Jg,Top Deep Learning Projects | Artificial Intelligence Projects | Deep Learning Training | Edureka,#DeepLearningProjects,https://www.youtube.com/hashtag/deeplearningprojects,47564.0,5 de set. de 2019,"757 marcações ""Gostei""","28 marcações ""Não gostei"""
30,https://www.youtube.com/watch?v=0C9l1cWBYM4,What are those little blue underlines in Kaggle Notebooks? | Kaggle,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,1748.0,10 de fev. de 2020,"45 marcações ""Gostei""","Sem marcações ""Não gostei"""
31,https://www.youtube.com/watch?v=0CBV_aDcXa8,Como funciona Kaggle?,MrHarpomaxx,https://www.youtube.com/channel/UCIJYcmaU8yjeBAvbtAMnRYQ,3414.0,14 de jun. de 2017,"43 marcações ""Gostei""","3 marcações ""Não gostei"""
32,https://www.youtube.com/watch?v=0GlMfaatEuU,Success Story of Saugata Paul : A career break from Infosys to Data Scientist at SPi Global,Applied AI Course,https://www.youtube.com/channel/UCJINtWke3-FMz2WuEltWDVQ,238282.0,9 de ago. de 2020,"667 marcações ""Gostei""","17 marcações ""Não gostei"""
33,https://www.youtube.com/watch?v=0GrciaGYzV0,Full Titanic Example with Random Forest,Mike Bernico,https://www.youtube.com/channel/UC8zMHlsBK_fAzvmqbXR8mvA,91073.0,26 de fev. de 2015,"964 marcações ""Gostei""","26 marcações ""Não gostei"""
34,https://www.youtube.com/watch?v=0HQCK_l-njI,Lightning Chat: How a Grandmaster Won a Kaggle Competition Using Pytorch Lightning,PyTorch Lightning,https://www.youtube.com/channel/UC8m-y0yAFJpX0hRvxH8wJVw,1498.0,19 de jan. de 2021,"48 marcações ""Gostei""","1 marcação ""Não gostei"""
35,https://www.youtube.com/watch?v=0J9NsCPM16o,Machine Learning Monitoring: What Is Concept Drift?,Evidently AI,https://www.youtube.com/channel/UCBonGueTVi_RfxNPXPjUTGg,48.0,12 de mar. de 2021,"5 marcações ""Gostei""","Sem marcações ""Não gostei"""
36,https://www.youtube.com/watch?v=0Lt9w-BxKFQ,Scikit-Learn Tutorial | Machine Learning With Scikit-Learn | Sklearn | Python Tutorial | Simplilearn,#pythontutorial,https://www.youtube.com/hashtag/pythontutorial,173882.0,7 de dez. de 2018,"2.542 marcações ""Gostei""","71 marcações ""Não gostei"""
37,https://www.youtube.com/watch?v=0MNVhXEX9to,Reinforcement Learning: Machine Learning Meets Control Theory,Steve Brunton,https://www.youtube.com/channel/UCm5mt-A4w61lknZ9lCsZtBw,56471.0,12 de fev. de 2021,"2.637 marcações ""Gostei""","17 marcações ""Não gostei"""
38,https://www.youtube.com/watch?v=0Opb8gB1p4w,"Dmitry Larko, H2O.ai - Kaggle Airbus Ship Detection Challenge - H2O World San Francisco",H2O.ai,https://www.youtube.com/channel/UCk6ONJlPzjw3DohAeMSgsng,1846.0,,,
39,https://www.youtube.com/watch?v=0PrOA2JK6GQ,Machine Learning Explicado,Ciência Todo Dia,https://www.youtube.com/channel/UCn9Erjy00mpnWeLnRqhsA1g,150371.0,25 de fev. de 2021,"30.347 marcações ""Gostei""","111 marcações ""Não gostei"""
40,https://www.youtube.com/watch?v=0QE8GomiDEA,The Harsh Reality of Data Science Assignments,#DataScience,https://www.youtube.com/hashtag/datascience,35613.0,12 de jun. de 2020,"1.213 marcações ""Gostei""","17 marcações ""Não gostei"""
41,https://www.youtube.com/watch?v=0QNgFacxvqQ,Lessons Learned from the Kaggle Community | by Anthony Goldbloom CEO | Kaggle Days Warsaw,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,285.0,20 de mai. de 2019,"5 marcações ""Gostei""","Sem marcações ""Não gostei"""
42,https://www.youtube.com/watch?v=0QYhaFyftLM,"Data Scientist vs Data Analyst vs Data Engineer - Role, Skills, Salary, Demand | Intellipaat",#DataScientistvsDataAnalystvsDataEngineer,https://www.youtube.com/hashtag/datascientistvsdataanalystvsdataengineer,86640.0,17 de jun. de 2019,"1.710 marcações ""Gostei""","58 marcações ""Não gostei"""
43,https://www.youtube.com/watch?v=0VH1Lim8gL8,Deep Learning State of the Art (2020),Lex Fridman,https://www.youtube.com/channel/UCSHZKyawb77ixDdsGog4iWA,911771.0,10 de jan. de 2020,"20.769 marcações ""Gostei""","384 marcações ""Não gostei"""
44,https://www.youtube.com/watch?v=0VHtN4KK-PU,How to become freelance Data Scientist? | Ep #25,INSAID,https://www.youtube.com/channel/UCE0L_4ADPU2iyKnDJ0xRzyA,12294.0,7 de fev. de 2020,"362 marcações ""Gostei""","18 marcações ""Não gostei"""
45,https://www.youtube.com/watch?v=0W0Zrc-m5r8,Am I a Good Fit? Identifying Your Best Data Science Job Opportunities | Kaggle,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,12150.0,,"245 marcações ""Gostei""","4 marcações ""Não gostei"""
46,https://www.youtube.com/watch?v=0W2YbPe5kw8,Kaggle Live Coding: Identifying the most important words in a cluster | Kaggle,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,1844.0,,"36 marcações ""Gostei""","2 marcações ""Não gostei"""
47,https://www.youtube.com/watch?v=0ZJQ2Vsgwf0,How to win Kaggle competitions with Anthony Goldbloom,Weights & Biases,https://www.youtube.com/channel/UCBp3w4DCEC64FZr4k9ROxig,6085.0,9 de set. de 2020,"273 marcações ""Gostei""","3 marcações ""Não gostei"""
48,https://www.youtube.com/watch?v=0d2u7aEQaJo,Interview with Competitions Grandmaster Julian de Wit | Kaggle,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,1335.0,13 de out. de 2020,"43 marcações ""Gostei""","Sem marcações ""Não gostei"""
49,https://www.youtube.com/watch?v=0fSn9WG8MrA,Pytorch Tutorial 5-Live- Kaggle Advance House Price Prediction Using Pytorch Deep Learning,Krish Naik,https://www.youtube.com/channel/UCNU_lfiiWBdtULKOw6X0Dig,8981.0,,"353 marcações ""Gostei""","9 marcações ""Não gostei"""
50,https://www.youtube.com/watch?v=0iaAvNnw2hE,"Data Science, Big Data, Machine Learning... ¿son lo mismo?",DataScience ForBusiness,https://www.youtube.com/channel/UCpNdaZYUS4OiIIBXLnggbCw,9701.0,2 de set. de 2019,"463 marcações ""Gostei""","7 marcações ""Não gostei"""
51,https://www.youtube.com/watch?v=0jQ25PSyb_E,Meet Data Scientists at Google,#LifeAtGoogle,https://www.youtube.com/hashtag/lifeatgoogle,84683.0,2 de jan. de 2018,"1.478 marcações ""Gostei""","32 marcações ""Não gostei"""
52,https://www.youtube.com/watch?v=0jQwAp7po00,Getting Started on Kaggle: Uploading data to analyze | Kaggle,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,12809.0,16 de out. de 2018,"79 marcações ""Gostei""","5 marcações ""Não gostei"""
53,https://www.youtube.com/watch?v=0jspaMLxBig,"Andrew Ng: Deep Learning, Education, and Real-World AI | Lex Fridman Podcast #73",Lex Fridman,https://www.youtube.com/channel/UCSHZKyawb77ixDdsGog4iWA,271338.0,20 de fev. de 2020,"7.730 marcações ""Gostei""","97 marcações ""Não gostei"""
54,https://www.youtube.com/watch?v=0p1eJbmyst4,Intro to Data Science with Python and self,Learn Practical Data Science with Dr.V.P Nanthini,https://www.youtube.com/channel/UC9cW8tm73L187TFKbVpfybA,141.0,12 de mar. de 2021,"13 marcações ""Gostei""","Sem marcações ""Não gostei"""
55,https://www.youtube.com/watch?v=0qHXNeuNOAE,Kaggle gold medal solution: Mercedes-Benz Greener Manufacturing — Daniel Savenkov [Eng subtitles],ODS AI Ru,https://www.youtube.com/channel/UCeq6ZIlvC9SVsfhfKnSvM9w,5175.0,3 de out. de 2017,"70 marcações ""Gostei""","Sem marcações ""Não gostei"""
56,https://www.youtube.com/watch?v=0qUyaENtUxk,Django Web Development With Python And PyCharm Tutorial #17 Kaggle API and Models (2021),TechNio,https://www.youtube.com/channel/UCQkE7vBHCJs2ahutp2yPBIQ,4.0,,,
57,https://www.youtube.com/watch?v=0sKPkJME2Jw,Lecture: Mathematics of Big Data and Machine Learning,MIT OpenCourseWare,https://www.youtube.com/channel/UCEBb1b_L6zDS3xTUrIALZOw,159831.0,9 de nov. de 2018,"3.380 marcações ""Gostei""","44 marcações ""Não gostei"""
58,https://www.youtube.com/watch?v=0vCK17cQt14,Data Science With R | Introduction to Data Science with R | Data Science Basics with R | Simplilearn,#DataSciencewithR,https://www.youtube.com/hashtag/datasciencewithr,29381.0,17 de jul. de 2018,"344 marcações ""Gostei""","14 marcações ""Não gostei"""
59,https://www.youtube.com/watch?v=0xCpWnqWKUM,Machine Learning Mask Removal,Digital Domain,https://www.youtube.com/channel/UCSgPTr9PWOyRfXanNJXnrsQ,5197.0,28 de jan. de 2021,"168 marcações ""Gostei""","4 marcações ""Não gostei"""
60,https://www.youtube.com/watch?v=0xVqLJe9_CY,The Best Way to Prepare a Dataset Easily,Siraj Raval,https://www.youtube.com/channel/UCWN3xxRkmTPmbKwht9FuE5A,295615.0,16 de dez. de 2016,"5.552 marcações ""Gostei""","339 marcações ""Não gostei"""
61,https://www.youtube.com/watch?v=0yjCWiYY4ck,Kaggle Live Coding : Surprise Debugging 😳🐛 | Kaggle,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,1841.0,,"58 marcações ""Gostei""","Sem marcações ""Não gostei"""
62,https://www.youtube.com/watch?v=1-myowrUhok,Best computer vision competitions on Kaggle (for beginners),#computer,https://www.youtube.com/hashtag/computer,6892.0,,,
63,https://www.youtube.com/watch?v=16BF-_tTeNI,Kaggle Top 10%: Training Models for Ensembles,Jeff Heaton,https://www.youtube.com/channel/UCR1-GEpyOPzT2AO4D_eifdw,3027.0,25 de fev. de 2019,"111 marcações ""Gostei""","1 marcação ""Não gostei"""
64,https://www.youtube.com/watch?v=17S8wGuK7d0,Data Scientist - Il mio lavoro in Canada,#datascientist,https://www.youtube.com/hashtag/datascientist,11867.0,30 de dez. de 2018,"332 marcações ""Gostei""","18 marcações ""Não gostei"""
65,https://www.youtube.com/watch?v=17tGxiPatPg,Machine learning For Beginners in Hindi,#Machinelearning,https://www.youtube.com/hashtag/machinelearning,23926.0,,"1.221 marcações ""Gostei""","38 marcações ""Não gostei"""
66,https://www.youtube.com/watch?v=1C8DSkbYkWY,Salary Comparison Between Data Scientist vs Software Engineer,Krish Naik,https://www.youtube.com/channel/UCNU_lfiiWBdtULKOw6X0Dig,50650.0,16 de set. de 2019,"1.290 marcações ""Gostei""","60 marcações ""Não gostei"""
67,https://www.youtube.com/watch?v=1CwkkQO_rUk,Covid 19 Global forecasting prediction using Machine Learning Kaggle Kernel,INDIA,https://www.youtube.com/results?search_query=India&sp=EiG4AQHCARtDaElKa2JlU2FfQmZZekFScGhOQ2hhRlBqTmM%253D,530.0,6 de abr. de 2020,"15 marcações ""Gostei""","1 marcação ""Não gostei"""
68,https://www.youtube.com/watch?v=1EHWYTUL6vU,Google Colab Notebook Tutorial | Import Dataset | Import Local Files [2021],TechPedia - How to Tech,https://www.youtube.com/channel/UCQEaglnOLB-tU2NdB8GLidA,43595.0,8 de set. de 2018,"412 marcações ""Gostei""","24 marcações ""Não gostei"""
69,https://www.youtube.com/watch?v=1FTL9Lr_RGI,L-01 What is Kaggle - ما هو كاجل,Hesham Asem,https://www.youtube.com/channel/UCxxljM6JkSvJVSD_T90ZnMw,11687.0,8 de set. de 2019,"226 marcações ""Gostei""","1 marcação ""Não gostei"""
70,https://www.youtube.com/watch?v=1FZ0A1QCMWc,Supervised vs Unsupervised vs Reinforcement Learning | Machine Learning Tutorial | Simplilearn,#SupervisedvsUnsupervisedvsReinforcementLearning,https://www.youtube.com/hashtag/supervisedvsunsupervisedvsreinforcementlearning,3766.0,20 de nov. de 2020,"135 marcações ""Gostei""","1 marcação ""Não gostei"""
71,https://www.youtube.com/watch?v=1FrY7ARSf10,9 Ways You Can Make Extra Income as a Data Scientist,#DataScience,https://www.youtube.com/hashtag/datascience,29635.0,18 de nov. de 2019,"1.224 marcações ""Gostei""","22 marcações ""Não gostei"""
72,https://www.youtube.com/watch?v=1G6eehnBUwI,Submitting Predictions to Kaggle Competitions,Michael Shoemaker,https://www.youtube.com/channel/UCn8n9rOzQcbP0d5bkEBqSMA,1987.0,12 de dez. de 2018,"16 marcações ""Gostei""","Sem marcações ""Não gostei"""
73,https://www.youtube.com/watch?v=1RE5s1sp89Q,How To Get Data Science Jobs For Freshers,Krish Naik,https://www.youtube.com/channel/UCNU_lfiiWBdtULKOw6X0Dig,85769.0,29 de ago. de 2019,"3.233 marcações ""Gostei""","54 marcações ""Não gostei"""
74,https://www.youtube.com/watch?v=1RiFIYwuwHM,Is this the BEST BOOK on Machine Learning? Hands On Machine Learning Review,Python Programmer,https://www.youtube.com/channel/UC68KSmHePPePCjW4v57VPQg,474018.0,24 de jan. de 2019,"15.293 marcações ""Gostei""","217 marcações ""Não gostei"""
75,https://www.youtube.com/watch?v=1SEpsZLw1mY,Machine Learning para Competições Kaggle - Classificação,IA Expert Academy,https://www.youtube.com/channel/UCaGrIWpwjWXT6OIQh9W4Riw,605.0,5 de nov. de 2019,"34 marcações ""Gostei""","Sem marcações ""Não gostei"""
76,https://www.youtube.com/watch?v=1TxEfCjxFB8,Skill Circle Training Institute of Digital Marketing & Data Science | Digital Marketing Courses |,Skill Circle,https://www.youtube.com/channel/UCjeBCUXgXW-LZmv7SnX3XNA,39.0,12 de mar. de 2021,"1 marcação ""Gostei""","Sem marcações ""Não gostei"""
77,https://www.youtube.com/watch?v=1UVizW6eFrY,Aula #1 - Resolva o Titanic Como um Campeão do Kaggle,Mario Filho,https://www.youtube.com/channel/UCIFd_i2iwYox1PPm9rD8wFA,23183.0,23 de jul. de 2019,"1.104 marcações ""Gostei""","12 marcações ""Não gostei"""
78,https://www.youtube.com/watch?v=1VSZtNYMntM,Mathematics for Machine Learning [Full Course] | Essential Math for Machine Learning | Edureka,#Edureka,https://www.youtube.com/hashtag/edureka,120948.0,10 de jan. de 2020,"3.226 marcações ""Gostei""","91 marcações ""Não gostei"""
79,https://www.youtube.com/watch?v=1WB8DSnV6bY,How to use Kernels and Forums to Win Kaggle Competitions | by Jian Qiao | Kaggle,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,1595.0,6 de jan. de 2020,"29 marcações ""Gostei""","2 marcações ""Não gostei"""
80,https://www.youtube.com/watch?v=1WF30w4uXO4,Kaggle Titanic Competition Top Notebook,Deep NLP,https://www.youtube.com/channel/UCqmd0kgmsmj435yWi5knbfg,328.0,4 de abr. de 2020,"7 marcações ""Gostei""","Sem marcações ""Não gostei"""
81,https://www.youtube.com/watch?v=1XqG0kaJVHY,K Means Clustering Algorithm | K Means Example in Python | Machine Learning Algorithms | Edureka,edureka!,https://www.youtube.com/channel/UCkw4JCwteGrDHIsyIIKo4tQ,217273.0,28 de mai. de 2018,"2.763 marcações ""Gostei""","128 marcações ""Não gostei"""
82,https://www.youtube.com/watch?v=1_SXgcpTYWA,Deep Learning skills for Product Development | by Vladimir Iglovikov | Kaggle Days San Francisco,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,1792.0,16 de mai. de 2019,"42 marcações ""Gostei""","Sem marcações ""Não gostei"""
83,https://www.youtube.com/watch?v=1_c_MA1F-vU,Redes Neurais e Machine Learning | Nerdologia Tech,Nerdologia,https://www.youtube.com/channel/UClu474HMt895mVxZdlIHXEA,230327.0,31 de jan. de 2019,"26.378 marcações ""Gostei""","199 marcações ""Não gostei"""
84,https://www.youtube.com/watch?v=1aXk2RViq3c,How to Make A Data Science Portfolio Website with Github Pages,#DataScience,https://www.youtube.com/hashtag/datascience,36946.0,15 de mai. de 2020,"1.610 marcações ""Gostei""","18 marcações ""Não gostei"""
85,https://www.youtube.com/watch?v=1bJYEE9qgS4,DATA SCIENCE ET DÉMARCHE DE TRAVAIL (26/30),Machine Learnia,https://www.youtube.com/channel/UCmpptkXu8iIFe6kfDK5o7VQ,20263.0,2 de mai. de 2020,"732 marcações ""Gostei""","2 marcações ""Não gostei"""
86,https://www.youtube.com/watch?v=1gnxjDUoqMQ,Kaggle COVID-19 Dataset Analysis Explained in Hindi,Neural Tech,https://www.youtube.com/channel/UCti-o2391jQ8dXQzOk6-m5Q,2180.0,31 de mar. de 2020,"82 marcações ""Gostei""","3 marcações ""Não gostei"""
87,https://www.youtube.com/watch?v=1h_0Da0UclQ,5 Lakh Salary वाली Jobs | Highest Paid Career India? | Machine Learning | Course | Jobs after 12th!,#JobsAfter12th,https://www.youtube.com/hashtag/jobsafter12th,54171.0,14 de set. de 2020,"3.655 marcações ""Gostei""","204 marcações ""Não gostei"""
88,https://www.youtube.com/watch?v=1kvUTprQc4U,Prática Guiada - Titanic no Kaggle - learn Other IT & Software,Choi Mua85,https://www.youtube.com/channel/UCL6KIWRz8_m8MbKj0HxPbcA,0.0,12 de mar. de 2021,"Nenhuma marcação ""Gostei""","Sem marcações ""Não gostei"""
89,https://www.youtube.com/watch?v=1nJOCgC5Y80,Django Web Development With Python And PyCharm Tutorial #18 Kaggle Views (2021),TechNio,https://www.youtube.com/channel/UCQkE7vBHCJs2ahutp2yPBIQ,0.0,,,
90,https://www.youtube.com/watch?v=1pdwRQ1DQfY,Learn With Me: Getting Started with Tensor Processing Units (TPUs) | Kaggle,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,13099.0,22 de jun. de 2020,"346 marcações ""Gostei""","6 marcações ""Não gostei"""
91,https://www.youtube.com/watch?v=205j37G1cxw,Interview with Jeremy Howard | fast.ai | Kaggle | Machine Learning Research,Chai Time Data Science,https://www.youtube.com/channel/UCRjtBP-o5FbgRzX2BHQEFtQ,8609.0,,"296 marcações ""Gostei""","5 marcações ""Não gostei"""
92,https://www.youtube.com/watch?v=23Q7HciuVyM,Nazirini’s story - using machine learning to tackle crop disease,Google Developers,https://www.youtube.com/channel/UC_x5XG1OV2P6uZZ5FSM9Ttw,31924.0,13 de nov. de 2019,"879 marcações ""Gostei""","23 marcações ""Não gostei"""
93,https://www.youtube.com/watch?v=25z-iALT_KM,Big Data Science: An Introductory Tutorial,BD3 REAP,https://www.youtube.com/channel/UCwvd7gmD55SNOOD0LCAeFZw,4580.0,21 de fev. de 2017,"29 marcações ""Gostei""","Sem marcações ""Não gostei"""
94,https://www.youtube.com/watch?v=2AXT1yR5_48,Карьера в DATA SCIENCE: TOP-50 Вопросов на собеседовании // PART 1,miracl6,https://www.youtube.com/channel/UCcrRKEJkKdhiYAuJ3cIYLZw,20097.0,28 de jul. de 2020,"1.076 marcações ""Gostei""","24 marcações ""Não gostei"""
95,https://www.youtube.com/watch?v=2BrnmoQjS4w,A-08 - فرص العمل Kaggle,Hesham Asem,https://www.youtube.com/channel/UCxxljM6JkSvJVSD_T90ZnMw,19782.0,12 de mar. de 2018,"819 marcações ""Gostei""","2 marcações ""Não gostei"""
96,https://www.youtube.com/watch?v=2EWPMOZLvoQ,علم البيانات - data science,Ali Shahin,https://www.youtube.com/channel/UC4Y8dVfo_-aydzENDmE7wTw,33462.0,,"2.486 marcações ""Gostei""","40 marcações ""Não gostei"""
97,https://www.youtube.com/watch?v=2EhRT2mOXm8,Josh Angrist: What's the Difference Between Econometrics and Data Science?,Marginal Revolution University,https://www.youtube.com/channel/UCnkEhPBMZcEO0QGu51fDFDg,15514.0,16 de jun. de 2020,"447 marcações ""Gostei""","13 marcações ""Não gostei"""
